lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
23,3,7,12,1,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,72.8,0,0
30,1,35,28,0,1,2,0.0,0,0,3,1,0,0,0,0,6,0,0,0,2,115.0,0,3
4,0,15,12,0,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,156.67,0,2
84,8,19,12,0,2,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,189.0,0,0
92,9,49,29,0,3,2,0.0,0,0,4,3,0,0,0,0,0,0,1,50,2,90.0,0,0
4,11,38,13,0,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,174.67,0,1
32,9,46,11,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,130.0,0,1
0,3,8,22,0,1,2,0.0,0,0,3,1,0,0,0,4,4,0,0,0,2,80.0,0,0
8,0,15,13,1,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,185.25,0,1
73,5,29,12,0,1,2,0.0,0,3,3,1,0,0,0,0,0,0,0,0,2,105.0,0,1
184,8,22,28,2,3,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,130.0,0,0
85,5,30,24,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,76.5,0,0
11,4,3,15,0,2,3,1.0,0,0,6,3,0,0,0,7,7,0,0,0,2,71.2,0,0
4,5,31,27,0,3,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,177.0,1,1
26,10,44,31,2,5,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,0,95.96,0,1
36,7,11,14,0,4,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,106.68,0,0
55,10,41,3,3,6,1,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,89.0,0,2
135,6,26,30,0,1,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,130.0,0,0
130,11,36,3,2,1,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,80.75,0,0
25,4,1,6,0,2,2,0.0,0,0,3,1,0,0,0,6,6,0,0,0,2,198.0,0,0
248,0,15,9,2,0,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,80.0,0,1
92,3,9,26,1,2,2,0.0,0,4,4,3,0,1,0,0,0,0,1,0,2,79.0,0,0
233,9,45,7,1,1,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,60.0,0,0
131,1,35,22,1,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,92.25,0,0
183,11,37,8,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,110.0,0,1
355,10,41,7,0,2,2,0.0,0,0,4,3,0,1,0,0,0,0,1,0,3,62.0,0,0
0,7,12,24,0,0,0,0.0,0,0,6,3,1,0,0,0,6,0,0,0,2,0.0,0,0
61,4,2,8,2,3,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,72.0,0,0
96,0,17,26,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,130.0,0,0
150,6,25,14,1,5,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,121.83,0,2
181,10,42,11,0,2,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,120.0,0,0
6,2,53,31,0,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,137.0,0,1
39,1,33,14,0,2,2,0.0,0,2,5,3,0,0,0,0,3,0,0,0,3,109.0,0,0
19,8,19,12,2,5,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,184.29,0,1
286,5,31,30,0,2,2,0.0,0,0,4,3,0,1,0,0,0,0,1,0,0,62.0,0,0
37,10,42,13,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,105.0,0,0
102,10,42,16,0,2,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,109.0,0,0
280,11,39,19,1,2,2,0.0,0,0,5,3,0,0,0,0,0,0,1,35,2,110.0,0,0
1,3,9,26,2,0,2,1.0,0,0,3,1,0,0,0,0,0,1,0,0,2,123.0,0,1
59,4,4,23,1,1,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,80.0,0,0
50,3,8,25,2,1,2,0.0,1,0,3,1,0,0,0,0,0,2,0,0,2,39.6,0,1
37,5,27,1,0,1,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,131.4,0,0
330,11,37,12,2,1,2,0.0,0,0,4,3,0,1,0,0,0,0,0,0,3,62.8,0,0
50,10,43,24,1,1,2,0.0,0,0,4,1,0,0,0,0,0,0,1,0,2,75.0,0,0
25,1,33,14,1,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,169.0,0,1
151,5,28,4,1,0,2,2.0,0,0,3,1,0,0,0,5,5,0,0,0,2,171.9,0,0
6,2,50,6,2,0,2,0.0,0,0,6,3,0,1,0,3,3,0,0,0,2,54.4,0,0
153,5,28,9,1,0,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,89.1,0,0
70,11,38,15,0,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,149.4,0,0
62,8,21,19,0,1,1,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,116.1,0,0
104,7,12,19,2,5,1,0.0,0,0,5,3,0,0,0,0,0,1,0,0,3,65.0,0,0
83,11,40,30,0,1,2,0.0,0,2,5,3,0,0,0,0,0,0,0,77,3,112.2,0,0
69,0,14,7,0,2,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,162.0,0,1
5,1,35,26,1,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,96.76,0,1
77,1,32,3,5,12,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,76.5,0,0
167,11,38,17,4,10,2,0.0,0,2,5,3,0,0,0,3,3,0,0,0,0,68.0,0,3
72,6,23,1,0,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,108.11,0,0
3,4,4,24,0,1,1,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,88.0,0,0
256,1,31,1,3,6,2,2.0,0,0,6,3,0,1,0,6,6,1,0,0,3,199.0,0,1
109,5,27,4,2,6,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,123.0,0,1
4,1,34,17,1,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,0,122.0,0,3
13,10,41,6,0,3,2,0.0,0,0,5,3,0,0,0,3,3,0,0,0,2,75.0,0,1
2,3,9,27,1,0,2,0.0,0,2,6,3,0,0,0,0,0,0,0,0,2,92.0,0,1
265,5,28,9,0,2,2,0.0,0,0,4,3,0,1,0,0,0,0,0,0,0,62.0,0,0
3,11,39,22,0,1,1,0.0,0,0,2,0,0,0,0,3,3,0,0,0,2,166.25,0,0
105,0,15,6,0,1,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,75.0,0,0
178,5,28,13,2,5,2,2.0,0,2,3,1,0,0,0,4,4,1,0,0,2,214.0,0,3
29,2,49,2,0,2,1,0.0,0,0,2,3,0,0,0,0,0,4,0,0,3,66.18,0,1
61,7,12,14,1,3,2,0.0,0,0,5,3,0,0,0,3,3,0,0,0,2,35.15,0,1
82,7,10,5,2,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,91.8,0,0
111,10,43,23,1,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,45.0,0,1
61,2,51,16,1,2,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,79.2,0,0
197,7,11,16,0,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,79.2,0,2
86,7,10,9,0,3,2,0.0,0,4,4,3,0,0,0,0,0,0,1,0,2,46.0,0,0
247,6,24,6,1,1,2,0.0,0,2,5,3,0,0,0,0,5,0,0,0,3,115.0,0,1
280,1,33,16,2,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,113.1,0,0
27,5,30,23,0,1,3,0.0,0,0,6,3,0,0,0,3,4,0,0,0,2,187.0,0,2
41,11,39,23,0,1,1,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,139.0,0,1
78,0,17,29,2,1,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,90.0,0,0
19,1,35,31,0,3,2,0.0,0,2,6,3,0,0,0,0,0,0,0,0,2,165.6,0,0
220,11,38,17,2,1,1,0.0,0,2,5,3,0,0,0,0,0,1,0,0,3,128.0,0,0
133,10,44,23,2,2,2,0.0,0,0,3,1,0,0,0,3,3,0,0,0,2,108.38,0,0
213,8,21,16,1,1,1,0.0,0,2,4,3,0,0,0,0,0,1,0,0,3,54.5,0,0
23,4,1,2,2,1,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,109.0,0,0
238,3,6,10,0,2,2,0.0,0,2,4,3,0,0,0,0,0,0,1,0,2,54.0,0,0
39,5,28,15,0,1,1,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,140.0,0,0
195,11,38,17,0,2,2,0.0,0,0,5,3,0,1,0,0,0,0,0,0,2,48.0,0,0
47,0,16,12,0,1,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,99.9,0,0
58,4,5,27,0,2,1,0.0,0,0,5,3,0,1,0,0,0,0,0,0,3,80.0,0,0
49,0,16,16,2,0,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,108.0,0,0
349,1,32,4,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,125.4,0,3
0,0,14,8,0,1,2,0.0,0,0,3,1,0,0,0,0,4,0,0,0,2,110.0,0,0
3,10,41,9,1,2,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,83.33,0,2
27,7,11,16,0,1,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,68.0,0,1
38,4,2,14,0,1,1,0.0,0,0,2,0,0,0,0,0,0,0,1,0,2,75.0,0,0
61,8,20,17,0,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,162.0,0,1
154,1,34,21,2,5,2,0.0,0,2,5,3,0,0,0,0,0,1,0,0,0,132.86,0,1
183,4,1,1,2,4,2,2.0,0,0,6,3,0,0,0,5,5,0,0,0,2,153.5,1,1
105,1,33,13,2,3,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,95.0,0,1
194,0,16,21,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,117.0,0,2
4,3,7,13,0,1,2,0.0,0,0,3,1,0,0,0,3,3,0,0,0,2,95.0,0,2
1,2,51,17,0,1,2,1.0,0,2,6,3,0,0,0,6,6,0,0,0,2,136.0,0,1
6,9,48,24,0,1,1,0.0,0,0,2,0,1,1,3,0,0,0,0,0,2,65.0,0,1
82,5,30,23,3,5,2,0.0,0,2,3,1,0,0,0,5,5,1,0,0,2,294.0,0,2
174,10,41,10,1,1,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,70.0,0,0
22,0,16,21,2,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,115.0,0,1
272,5,29,16,0,2,2,0.0,0,0,4,3,0,1,0,0,0,0,0,0,0,62.0,0,0
0,8,20,19,0,1,3,0.0,1,0,3,1,0,0,0,5,5,1,0,0,2,305.0,0,0
34,9,46,7,1,2,1,0.0,0,0,6,2,0,0,0,0,0,0,0,0,2,169.2,0,0
139,0,15,4,1,1,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,94.0,0,1
14,5,27,2,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,151.0,0,2
237,8,18,3,0,1,2,0.0,0,2,6,3,0,0,0,4,4,2,0,0,3,109.8,0,0
46,5,31,27,0,1,2,1.0,0,0,6,3,0,0,0,0,4,0,0,0,2,152.1,0,2
86,2,52,24,2,3,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,119.0,0,2
265,0,17,20,0,4,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,101.0,0,0
52,4,1,6,2,2,2,0.0,0,0,6,3,1,1,1,0,0,0,0,0,2,88.4,0,2
47,9,47,19,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,37.8,0,2
47,5,27,3,1,3,3,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,234.5,0,1
2,3,8,23,0,2,1,0.0,0,4,4,3,0,0,0,0,0,1,0,0,3,0.0,0,0
199,8,19,2,1,1,2,0.0,0,2,4,3,0,0,0,0,0,0,0,0,3,85.0,0,0
99,6,23,9,0,1,1,0.0,0,2,6,3,0,0,0,3,3,0,0,0,2,146.16,0,0
246,5,28,10,1,0,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,107.1,0,1
97,5,28,11,0,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,150.0,0,2
250,6,26,26,1,4,2,1.0,0,0,3,1,0,0,0,0,0,2,0,0,2,132.6,0,0
106,7,13,24,1,3,2,0.0,0,1,4,1,0,0,0,0,0,0,1,0,2,84.0,0,0
4,11,39,20,0,1,2,1.0,0,3,5,3,0,0,0,0,0,0,0,0,2,152.2,0,0
54,11,36,5,2,5,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,98.0,0,2
179,11,36,2,2,5,0,2.0,0,0,6,3,0,0,0,1,1,3,0,0,3,121.01,0,0
127,1,33,16,2,5,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,80.1,0,1
74,7,13,30,2,5,2,2.0,0,0,6,3,0,0,0,6,6,0,0,0,2,113.29,0,1
12,5,31,24,1,0,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,3,126.0,0,0
21,8,22,28,2,1,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,142.0,0,3
0,4,2,9,1,0,2,0.0,0,0,6,3,1,0,0,0,0,0,0,0,2,30.99,0,0
80,1,31,1,4,6,2,2.0,0,0,6,3,0,0,0,2,2,0,0,0,2,169.0,0,1
57,7,10,11,2,5,1,0.0,0,2,4,3,0,0,0,3,3,0,0,0,3,51.0,0,0
69,6,25,12,2,4,1,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,120.0,0,0
95,7,12,25,2,3,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,72.0,0,0
16,5,30,25,1,1,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,134.0,0,0
50,2,50,4,2,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,88.4,0,0
2,3,8,22,0,4,1,0.0,0,0,4,1,0,0,0,0,0,0,0,0,3,36.0,0,0
23,1,31,3,1,3,2,0.0,0,3,6,3,0,0,0,0,0,1,0,0,2,147.0,0,1
2,10,42,14,0,1,1,0.0,0,0,2,0,0,1,0,0,0,0,0,0,2,47.0,0,0
3,7,13,25,1,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,135.67,0,1
23,0,16,20,0,3,2,0.0,0,0,4,1,0,0,0,0,3,0,0,0,3,99.0,0,0
103,9,46,7,1,3,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,187.25,0,2
168,8,20,14,2,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,108.0,0,0
260,10,43,22,2,5,2,1.0,0,0,6,3,0,0,0,0,0,0,0,0,3,108.68,0,3
99,10,43,24,1,1,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,65.0,0,2
192,6,26,24,0,2,1,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,95.0,0,0
273,5,29,17,0,2,2,0.0,0,2,5,3,0,1,0,0,0,0,0,0,3,101.5,0,0
10,7,11,11,2,2,2,0.0,0,0,6,3,0,0,0,4,5,2,0,0,2,67.5,0,1
41,0,17,21,0,3,2,2.0,0,0,6,3,0,0,0,6,6,0,0,0,2,191.58,0,0
21,11,36,3,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,0,105.0,0,0
6,9,48,25,0,1,2,0.0,0,4,3,1,0,0,0,5,5,1,0,0,2,147.0,0,0
234,10,44,23,2,5,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,0,37.4,0,2
3,1,34,17,1,3,2,0.0,0,0,2,0,0,0,0,0,0,0,0,0,2,130.0,0,0
0,5,28,15,0,1,2,0.0,0,0,3,1,0,0,0,0,4,1,0,0,3,195.0,0,0
6,5,28,14,0,2,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,172.5,0,2
5,8,20,15,1,0,1,0.0,0,0,1,3,1,0,3,4,4,0,0,0,2,0.0,1,2
6,11,39,20,2,0,2,0.0,0,0,2,0,0,1,0,0,0,0,1,0,2,100.0,0,0
156,8,19,8,2,5,2,0.0,0,2,4,3,0,0,0,0,0,2,0,0,3,80.0,0,1
229,7,13,27,2,5,2,0.0,0,0,6,3,0,0,0,0,3,1,0,0,2,52.43,0,2
134,0,15,13,0,3,2,0.0,0,2,5,3,0,0,0,3,3,1,0,0,3,95.4,0,1
0,10,42,12,1,2,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,2,65.0,0,0
8,0,16,16,2,2,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,144.5,0,1
33,6,23,10,0,1,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,118.0,1,2
13,7,13,20,1,0,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,3,85.0,0,1
115,8,20,18,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,190.0,0,0
22,1,34,25,1,2,2,2.0,0,2,6,3,0,0,0,2,2,1,0,0,3,314.67,0,2
63,0,16,13,0,4,2,2.0,0,0,6,3,0,0,0,5,5,0,0,0,2,167.45,0,1
9,10,42,14,1,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,48.2,0,1
462,5,26,1,2,1,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,112.67,0,1
8,5,29,14,2,5,2,0.0,0,2,6,3,0,0,0,0,0,1,0,0,2,168.57,0,1
330,11,37,12,2,2,2,0.0,0,0,4,3,0,1,0,0,0,0,0,0,3,62.0,0,0
212,11,40,26,1,3,2,0.0,0,0,6,3,0,0,0,0,0,1,0,0,3,129.65,0,1
109,7,11,7,1,3,2,0.0,0,0,5,3,0,0,0,0,3,0,0,0,2,27.5,0,1
86,10,43,20,0,3,4,0.0,0,0,6,3,0,0,0,6,6,1,0,0,2,192.86,0,1
79,0,17,24,1,3,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,132.75,0,1
221,6,24,10,1,2,2,0.0,0,0,5,3,0,1,0,0,0,0,1,15,2,80.0,0,0
256,6,25,17,2,7,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,72.0,0,1
9,1,35,23,2,0,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,75.0,0,0
207,1,33,12,1,2,2,0.0,0,0,6,3,0,0,0,0,3,0,0,0,2,152.0,1,0
147,7,14,28,2,5,2,0.0,0,2,5,3,0,0,0,4,4,0,0,0,3,73.0,0,0
10,10,42,9,2,0,2,0.0,0,0,4,0,0,0,0,0,0,0,0,0,3,55.0,0,0
32,0,17,19,2,5,2,0.0,0,2,4,1,0,0,0,3,3,0,0,0,3,69.36,0,0
88,0,16,15,2,5,2,0.0,0,0,5,3,0,0,0,3,5,0,0,0,2,69.7,1,1
11,2,49,5,2,1,2,0.0,0,1,5,3,0,1,0,0,0,0,0,0,3,64.0,0,0
320,1,34,18,0,2,2,0.0,0,2,5,3,0,0,0,0,0,0,0,0,3,115.0,0,1
153,1,32,3,1,2,2,0.0,0,0,4,3,0,1,0,0,0,0,1,0,2,60.0,0,0
107,5,27,2,2,5,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,110.7,0,2
177,5,27,3,1,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,89.1,0,0
20,8,21,24,0,1,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,120.0,0,0
12,4,5,30,0,1,1,0.0,0,0,5,3,0,0,0,0,3,0,0,0,2,25.0,0,0
19,4,3,15,2,2,3,1.0,0,0,6,3,0,0,0,7,7,0,0,0,2,93.0,0,1
44,0,15,6,0,4,2,0.0,0,2,3,1,0,0,0,0,3,0,0,0,3,83.0,0,2
80,10,41,9,0,2,1,0.0,0,2,5,3,0,0,0,3,3,0,0,50,3,108.0,0,0
285,10,41,3,1,3,2,0.0,0,0,5,3,0,0,0,0,0,0,1,24,2,100.0,0,0
2,3,6,10,0,2,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,48.0,0,2
40,4,3,16,1,2,1,0.0,0,4,4,1,0,0,0,0,0,0,0,0,3,55.0,0,0
18,2,53,30,0,2,2,2.0,0,0,3,1,0,0,0,6,6,0,0,0,2,200.0,0,0
5,7,13,20,2,2,2,0.0,1,0,5,3,0,0,0,0,2,1,0,0,2,41.4,0,0
100,1,32,6,1,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,201.0,1,0
37,7,11,15,0,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,110.0,0,0
20,7,14,31,0,2,1,0.0,0,0,2,0,0,0,0,0,0,2,0,0,2,79.0,0,0
262,8,21,24,0,4,3,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,157.5,0,2
78,0,15,5,0,4,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,97.33,0,0
342,11,40,29,2,4,1,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,36.0,0,0
32,1,34,21,2,4,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,178.33,0,2
53,11,39,23,1,2,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,129.33,0,3
55,11,37,6,2,0,2,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,75.0,0,0
5,2,52,22,0,5,0,2.0,0,0,1,1,0,0,0,1,1,1,0,0,2,0.0,0,0
342,11,39,24,0,2,2,0.0,0,0,4,3,0,1,0,0,0,0,1,0,0,62.0,0,0
77,7,13,26,2,5,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,97.02,0,0
41,11,39,18,2,1,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,149.4,0,1
68,5,28,10,1,0,2,0.0,0,3,6,3,0,0,0,0,3,0,0,0,2,100.0,0,1
50,7,12,21,0,4,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,57.6,0,0
22,6,26,29,0,1,1,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,60.0,0,0
91,5,29,17,1,2,2,1.0,0,0,6,3,0,0,0,0,0,4,0,0,2,118.5,0,3
42,0,16,16,2,2,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,146.25,0,0
5,4,3,19,0,3,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,43.0,0,3
6,8,20,9,1,1,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,126.0,0,1
50,4,5,29,1,2,1,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,72.9,0,0
177,1,33,16,0,4,2,0.0,0,0,6,3,0,0,0,3,3,0,0,0,2,121.77,0,0
24,3,9,22,1,2,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,72.8,0,0
31,0,16,16,2,5,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,41.4,0,0
30,6,23,4,2,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,133.33,0,1
3,7,10,4,2,3,2,0.0,0,0,6,3,0,0,0,3,3,2,0,0,2,58.0,0,1
150,10,41,3,1,2,2,1.0,0,0,6,3,0,0,0,0,0,0,0,0,2,135.0,0,0
159,8,22,26,0,3,2,1.0,0,0,6,3,0,0,0,0,3,7,0,0,2,119.85,0,1
287,10,42,15,1,3,1,0.0,0,0,4,0,0,0,0,0,0,1,0,0,3,37.0,0,0
0,4,4,25,0,2,1,0.0,0,0,4,3,0,0,0,0,0,0,0,0,3,85.0,0,0
73,9,46,12,0,1,2,0.0,0,0,6,3,0,0,0,0,3,0,0,0,2,37.8,0,1
39,7,11,6,2,3,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,116.1,0,1
32,9,47,20,0,2,1,0.0,0,0,5,3,0,0,0,0,0,2,0,0,3,73.0,0,0
121,2,49,4,0,1,2,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,50.4,0,2
147,5,30,22,1,2,2,1.0,0,0,5,3,0,0,0,0,3,0,0,0,2,84.58,0,1
152,10,44,29,1,3,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,56.52,0,0
111,1,33,14,1,2,3,0.0,0,0,6,3,0,0,0,4,4,0,0,0,2,225.0,0,2
152,6,26,28,1,4,2,0.0,0,2,6,3,0,0,0,0,0,0,0,0,2,106.5,0,0
13,1,34,18,0,1,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,172.0,0,0
42,6,26,30,2,2,2,2.0,0,0,3,1,0,0,0,4,4,0,0,0,2,151.58,0,0
94,6,24,10,0,2,3,0.0,0,0,6,3,0,0,0,0,0,6,0,0,3,163.0,1,0
9,3,7,12,2,1,2,0.0,0,0,6,3,0,0,0,0,9,0,0,0,2,83.16,0,0
237,2,53,29,2,6,2,0.0,0,0,6,3,0,0,0,3,3,1,0,0,2,68.25,0,2
165,8,20,19,2,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,225.0,0,0
31,0,14,2,0,1,2,0.0,0,0,6,3,0,0,0,0,0,0,0,0,2,117.9,0,0
287,11,37,5,2,5,2,0.0,0,0,4,3,0,0,0,0,0,0,2,0,3,69.0,0,0
2,3,6,6,0,1,2,0.0,0,0,3,1,0,0,0,4,5,0,0,0,3,58.0,0,0
54,7,12,18,1,2,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,2,88.2,0,0
0,10,43,19,0,1,2,1.0,0,0,3,1,0,0,0,0,0,0,0,0,2,85.0,1,1
14,9,49,28,1,2,2,0.0,0,0,5,3,0,0,0,0,0,0,0,0,2,80.0,0,0
320,6,24,15,0,3,1,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,80.0,0,0
0,7,12,14,1,0,1,0.0,0,0,3,1,0,0,0,0,3,0,0,0,2,30.0,0,0
34,11,39,23,0,3,2,0.0,0,2,5,3,0,0,0,0,0,0,0,33,3,224.67,0,0
135,1,32,2,0,2,2,1.0,0,0,6,3,0,0,0,0,0,0,0,0,2,130.5,1,0
327,11,37,9,0,2,2,0.0,0,0,4,3,0,1,0,0,0,0,1,0,3,62.0,0,0
184,5,28,15,0,1,2,0.0,0,0,3,1,0,0,0,0,0,0,0,0,2,89.1,0,1
451,8,21,16,1,2,2,0.0,0,0,4,3,0,0,0,0,0,0,1,0,2,60.0,0,0
56,7,12,21,0,3,2,0.0,0,0,5,3,0,0,0,0,0,0,1,0,2,85.0,0,0
14,7,12,19,2,3,2,0.0,0,4,5,3,0,0,0,0,0,1,0,0,2,58.0,0,0
0,10,40,3,0,1,1,0.0,0,0,3,1,0,0,0,0,2,0,0,0,2,74.0,1,0
6,6,26,30,0,1,2,0.0,0,3,6,3,0,0,0,0,0,0,0,0,3,160.0,0,1
2,7,11,16,0,1,1,0.0,0,0,0,0,1,0,3,3,3,0,0,0,2,95.0,0,2
159,5,28,11,0,1,2,0.0,0,3,6,3,0,0,0,0,3,0,0,0,2,89.1,0,1
20,4,5,30,1,0,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,3,80.0,0,0
